24,59,22,44,15,10,51,4,79,8,30,82,19,88,58,53,29,50,43,23,47,35,36,61,27,84,2,6,81,7,70,31,5,0,62,25,86,63,60,64,75,80,57,40,41,49,89,48,45,71,18,77,16,52,66,69,67,38,56,13,68,76,37,9,33,39,12,78,1,85,73,83,55,32,74,21,20,28,72,11,87,34,54,14,42,17,3,46,26,65,1.557e+07
24,59,22,44,15,10,51,4,79,8,30,82,19,88,58,53,29,50,43,23,47,35,36,61,27,84,2,6,81,7,70,31,5,0,62,25,86,63,60,64,75,80,57,40,41,49,89,48,45,71,18,77,16,52,66,69,67,38,56,13,68,76,37,9,33,39,12,78,1,85,73,83,55,32,74,21,20,28,72,11,87,34,54,14,42,17,3,46,26,65,1.557e+07
24,59,22,44,15,10,51,4,79,8,30,82,19,88,58,53,29,50,43,23,47,35,36,61,27,84,2,6,81,7,70,31,5,0,62,25,86,63,60,64,75,80,57,40,41,49,89,48,45,71,18,77,16,52,66,69,67,38,56,13,68,76,37,9,33,39,12,78,1,85,73,83,55,32,74,21,20,28,72,11,87,34,54,14,42,17,3,46,26,65,1.557e+07
24,59,22,44,15,10,51,4,79,8,30,82,19,88,58,53,29,50,43,23,47,35,36,61,27,84,2,6,81,7,70,31,5,0,62,25,86,63,60,64,75,80,57,40,41,49,89,48,45,71,18,77,16,52,66,69,67,38,56,13,68,76,37,9,33,39,12,78,1,85,73,83,55,32,74,21,20,28,72,11,87,34,54,14,42,17,3,46,26,65,1.557e+07
24,59,22,44,15,10,51,4,79,8,30,82,19,88,58,53,29,50,43,23,47,35,36,61,27,84,2,6,81,7,70,31,5,0,62,25,86,63,60,64,75,80,57,40,41,49,89,48,45,71,18,77,16,52,66,69,67,38,56,13,68,76,37,9,33,39,12,78,1,85,73,83,55,32,74,21,20,28,72,11,87,34,54,14,42,17,3,46,26,65,1.557e+07
24,59,22,44,15,10,51,4,79,8,30,82,19,88,58,53,29,50,43,23,47,35,36,61,27,84,2,6,81,7,70,31,5,0,62,25,86,63,60,64,75,80,57,40,41,49,89,48,45,71,18,77,16,52,66,69,67,38,56,13,68,76,37,9,33,39,12,78,1,85,73,83,55,32,74,21,20,28,72,11,87,34,54,14,42,17,3,46,26,65,1.557e+07
24,59,22,44,15,10,51,4,79,8,30,82,19,88,58,53,29,50,43,23,47,35,36,61,27,84,2,6,81,7,70,31,5,0,62,25,86,63,60,64,75,80,57,40,41,49,89,48,45,71,18,77,16,52,66,69,67,38,56,13,68,76,37,9,33,39,12,78,1,85,73,83,55,32,74,21,20,28,72,11,87,34,54,14,42,17,3,46,26,65,1.557e+07
24,59,22,44,15,10,51,4,79,8,30,82,19,88,58,53,29,50,43,23,47,35,36,61,27,84,2,6,81,7,70,31,5,0,62,25,86,63,60,64,75,80,57,40,41,49,89,48,45,71,18,77,16,52,66,69,67,38,56,13,68,76,37,9,33,39,12,78,1,85,73,83,55,32,74,21,20,28,72,11,87,34,54,14,42,17,3,46,26,65,1.557e+07
24,59,22,44,15,10,51,4,79,8,30,82,19,88,58,36,29,50,43,23,47,35,41,61,27,84,2,6,81,7,70,31,5,0,62,25,86,63,60,64,75,80,57,40,53,49,89,48,45,71,18,77,16,52,66,69,67,38,56,13,68,76,37,9,33,39,12,78,1,85,73,83,55,32,74,21,20,28,72,11,87,34,54,14,42,17,3,46,26,65,1.55554e+07
24,59,22,44,15,10,51,4,79,8,30,82,19,88,58,36,29,50,43,23,47,35,41,61,27,84,2,6,81,7,70,31,5,0,62,25,86,63,60,64,75,80,57,40,53,49,89,48,45,71,18,77,16,52,66,69,67,38,56,13,68,76,37,9,33,39,12,78,1,85,73,83,55,32,74,21,20,28,72,11,87,34,54,14,42,17,3,46,26,65,1.55554e+07
24,59,22,44,15,10,51,4,79,8,30,82,19,25,58,36,29,50,43,23,47,35,41,88,27,84,2,6,81,7,70,31,5,0,62,61,86,63,60,64,75,80,57,40,53,49,89,48,45,71,18,77,16,52,66,69,67,38,56,13,68,76,37,9,33,39,12,78,1,85,73,83,55,32,74,21,20,28,72,11,87,34,54,14,42,17,3,46,26,65,1.5547e+07
24,59,22,44,15,10,51,4,79,8,30,82,19,25,58,36,29,50,43,23,47,35,41,88,27,84,2,6,81,7,70,31,5,0,62,61,86,63,60,64,75,80,57,40,53,49,89,48,45,71,18,77,16,52,66,69,67,38,56,13,68,76,37,9,33,39,12,78,1,85,73,83,55,32,74,21,20,28,72,11,87,34,54,14,42,17,3,46,26,65,1.5547e+07
24,59,22,44,15,10,51,4,79,8,30,82,19,25,58,36,29,50,43,23,47,35,41,88,27,84,2,6,81,7,70,31,5,0,62,61,86,63,60,64,75,80,57,40,53,49,89,48,45,71,18,77,16,52,66,69,67,38,56,13,68,76,37,9,33,39,12,78,1,85,73,83,55,32,74,21,20,28,72,11,87,34,54,14,42,17,3,46,26,65,1.5547e+07
24,59,22,44,15,10,51,4,79,8,30,82,19,25,58,36,29,50,43,23,47,35,41,88,27,84,2,6,81,7,70,31,5,0,62,61,86,63,60,64,75,80,57,40,53,49,89,48,45,71,18,77,16,52,66,69,67,38,56,13,68,76,37,9,33,39,12,78,1,85,73,83,55,32,74,21,20,28,72,11,87,34,54,14,42,17,3,46,26,65,1.5547e+07
24,59,22,44,15,10,51,4,79,8,30,82,19,25,58,36,29,50,43,23,47,35,41,88,27,84,2,6,81,7,70,31,5,0,62,61,86,63,60,64,75,80,57,40,53,49,89,48,45,71,18,77,16,52,66,69,67,38,56,13,68,76,37,9,33,39,12,78,1,85,73,83,55,32,74,21,20,28,72,11,87,34,54,14,42,17,3,46,26,65,1.5547e+07
24,59,22,44,15,10,51,4,79,8,30,82,19,25,58,36,29,50,43,23,47,35,41,88,27,84,2,6,81,7,70,31,5,0,62,61,86,63,60,64,75,80,57,40,53,49,89,48,45,71,18,77,16,52,66,69,67,38,56,13,68,76,37,9,33,39,12,78,1,85,73,83,55,32,74,21,20,28,72,11,87,34,54,14,42,17,3,46,26,65,1.5547e+07
24,59,22,44,15,10,51,4,79,8,30,82,19,25,58,36,29,50,43,23,47,35,41,88,27,84,2,6,81,7,70,31,5,0,62,61,86,63,60,64,75,80,57,40,53,49,89,48,45,71,18,77,16,52,66,69,67,38,56,13,68,76,37,9,33,39,12,78,1,85,73,83,55,32,74,21,20,28,72,11,87,34,54,14,42,17,3,46,26,65,1.5547e+07
24,59,22,44,15,10,51,4,79,8,30,82,19,25,58,36,29,50,43,23,47,35,41,88,27,84,2,6,81,7,70,31,5,0,62,61,86,63,60,64,75,80,57,40,53,49,89,48,45,71,18,77,16,52,66,69,67,38,56,13,68,76,37,9,33,39,12,78,1,85,73,83,55,32,74,21,20,28,72,11,87,34,54,14,42,17,3,46,26,65,1.5547e+07
24,59,22,44,15,10,51,4,79,8,30,82,19,25,58,36,29,50,43,23,47,35,41,88,27,84,2,6,81,7,70,31,5,0,62,61,86,63,60,64,75,80,57,40,53,49,89,48,45,71,18,77,16,52,66,69,67,38,56,13,68,76,37,9,33,39,12,78,1,85,73,83,55,32,74,21,20,28,72,11,87,34,54,14,42,17,3,46,26,65,1.5547e+07
24,59,22,44,15,10,51,4,79,8,30,82,19,25,58,36,29,50,43,23,47,35,41,88,27,84,2,6,81,7,70,31,5,0,62,61,86,63,60,64,75,80,57,40,53,49,89,48,45,71,18,77,16,52,66,69,67,38,56,13,68,76,37,9,33,39,12,78,1,85,73,83,55,32,74,21,20,28,72,11,87,34,54,14,42,17,3,46,26,65,1.5547e+07
24,59,22,44,15,10,51,4,79,8,30,82,19,25,58,36,29,50,43,23,47,35,41,88,27,84,2,6,81,7,70,31,5,0,62,61,86,63,60,64,75,80,57,40,53,49,89,48,45,71,18,77,16,52,66,69,67,38,56,13,68,76,37,9,33,39,12,78,1,85,73,83,55,32,74,21,20,28,72,11,87,34,54,14,42,17,3,46,26,65,1.5547e+07
24,59,22,44,15,10,51,4,79,8,30,82,19,25,58,36,29,50,43,23,47,35,41,88,27,84,2,6,81,7,70,31,5,0,62,61,86,63,60,64,75,80,57,40,53,49,89,48,45,71,18,77,16,52,66,69,67,38,56,13,68,76,37,9,33,39,12,78,1,85,73,83,55,32,74,21,20,28,72,11,87,34,54,14,42,17,3,46,26,65,1.5547e+07
24,59,22,44,15,10,51,4,79,8,30,82,19,25,58,36,29,50,43,23,47,35,41,88,27,84,2,6,81,7,70,31,5,0,62,61,86,63,60,64,75,80,57,40,53,49,89,48,45,71,18,77,16,52,66,69,67,38,56,13,68,76,37,9,33,39,12,78,1,85,73,83,55,32,74,21,20,28,72,11,87,34,54,14,42,17,3,46,26,65,1.5547e+07
24,59,22,44,15,10,51,4,79,8,30,82,19,25,58,36,29,50,43,23,47,35,41,88,27,84,2,6,81,7,70,31,5,0,62,61,86,63,60,64,75,80,57,40,53,49,89,48,45,71,18,77,16,52,66,69,67,38,56,13,68,76,37,9,33,39,12,78,1,85,73,83,55,32,74,21,20,28,72,11,87,34,54,14,42,17,3,46,26,65,1.5547e+07
24,59,22,44,15,10,51,4,79,8,30,82,19,25,58,36,29,50,43,23,47,35,41,88,27,84,2,6,81,7,70,31,5,0,62,61,86,63,60,64,75,80,57,40,53,49,89,48,45,71,18,77,16,52,66,69,67,38,56,13,68,76,37,9,33,39,12,78,1,85,73,83,55,32,74,21,20,28,72,11,87,34,54,14,42,17,3,46,26,65,1.5547e+07
24,59,22,44,15,10,51,4,79,8,30,82,19,25,58,36,29,50,43,23,47,35,41,88,27,84,2,6,81,7,70,31,5,0,62,61,86,63,60,64,75,80,57,40,53,49,89,48,45,71,18,77,16,52,66,69,67,38,56,13,68,76,37,9,33,39,12,78,1,85,73,83,55,32,74,21,20,28,72,11,87,34,54,14,42,17,3,46,26,65,1.5547e+07
1.24904e+07,1.5547e+07,21.7822
