52,92,14,54,10,1,96,94,67,5,18,40,12,55,22,65,37,47,45,13,32,78,90,16,66,38,53,88,97,27,49,23,50,57,83,69,30,17,8,42,91,6,72,29,34,41,21,98,58,63,20,61,35,0,39,43,3,99,95,87,77,25,7,86,28,36,80,26,62,82,81,74,2,48,59,56,15,73,4,64,33,85,60,46,68,9,70,24,11,31,19,76,84,44,89,51,75,71,79,93,2.2817e+07
52,92,14,54,10,1,96,94,67,5,18,40,12,55,22,65,37,47,45,13,32,78,90,16,66,38,53,88,97,27,49,23,50,57,83,69,30,17,8,42,91,6,72,70,34,41,21,98,58,63,20,61,35,0,39,43,3,99,95,87,77,25,7,86,28,36,80,26,62,82,81,74,2,48,29,56,15,73,4,64,33,85,60,46,68,9,59,24,11,31,19,76,84,44,89,51,75,71,79,93,2.27986e+07
52,92,14,54,10,1,96,94,67,5,18,40,12,55,22,65,37,47,45,13,32,78,90,16,66,38,53,88,97,27,49,23,50,57,83,69,30,17,8,42,91,6,72,70,34,41,21,98,58,63,20,61,35,0,39,43,3,99,95,87,77,25,7,86,28,36,80,26,62,82,81,74,2,48,29,56,15,73,4,64,33,85,60,46,68,9,59,24,11,31,19,76,84,44,89,51,75,71,79,93,2.27986e+07
52,92,14,54,10,1,96,94,67,5,18,28,12,55,22,65,37,47,45,13,32,78,90,16,66,38,53,88,97,27,49,40,50,57,83,69,30,17,8,42,91,6,72,70,34,41,21,98,58,63,20,61,35,0,39,43,3,99,95,87,77,25,7,86,23,36,80,26,62,82,81,74,2,48,29,56,15,73,4,64,33,85,60,46,68,9,59,24,11,31,19,76,84,44,89,51,75,71,79,93,2.27912e+07
52,92,14,54,10,1,96,94,67,5,18,28,12,55,22,65,37,47,45,13,32,78,90,16,66,38,53,88,97,27,49,40,50,57,83,69,30,17,8,42,91,6,72,70,34,41,21,98,58,63,20,61,35,0,39,43,3,99,95,87,77,25,7,86,23,36,80,26,62,82,81,74,2,48,29,56,15,73,4,64,33,85,60,46,68,9,59,24,11,31,19,76,84,44,89,51,75,71,79,93,2.27912e+07
52,92,14,54,10,1,96,94,67,5,18,28,12,55,22,65,37,47,45,13,32,78,90,16,66,38,53,88,97,27,49,40,50,57,83,69,30,17,8,42,91,6,72,70,34,41,21,98,58,63,20,61,35,0,39,43,3,99,95,87,77,25,7,86,23,36,80,26,62,82,81,74,2,48,29,56,15,73,4,64,33,85,60,46,68,9,59,24,11,31,19,76,84,44,89,51,75,71,79,93,2.27912e+07
2,48,98,90,0,62,84,45,8,13,47,76,74,20,67,88,11,50,53,24,29,79,81,70,22,25,3,16,92,39,72,14,65,52,82,26,19,17,49,38,58,30,51,94,75,21,7,44,46,60,99,1,9,4,40,43,69,10,41,73,66,97,34,78,36,83,77,31,96,15,64,12,56,35,27,5,23,28,59,85,57,42,80,18,55,71,33,54,86,95,89,37,91,68,87,32,6,93,63,61,2.27786e+07
71,91,44,78,15,73,97,24,20,34,42,8,3,36,69,83,32,2,13,28,47,72,94,87,22,63,31,57,1,26,25,76,35,51,14,96,50,11,53,19,61,23,4,16,62,0,70,33,17,67,39,10,56,7,21,81,77,79,40,30,86,52,43,68,74,92,98,27,59,48,93,90,45,55,54,84,37,38,80,41,6,18,89,99,64,60,65,88,85,95,12,9,82,75,66,58,49,29,46,5,2.27459e+07
71,91,44,78,15,73,97,24,20,34,42,10,3,36,69,83,32,2,13,28,47,72,94,87,22,63,31,57,1,26,25,76,35,51,14,96,50,11,53,8,61,23,4,16,62,0,70,33,17,67,39,19,56,7,21,81,77,79,40,30,86,52,43,68,74,92,98,27,59,48,93,90,45,55,54,84,37,38,80,41,6,18,89,99,64,60,65,88,85,95,12,9,82,75,66,58,49,29,46,5,2.27363e+07
71,91,44,78,15,73,97,24,20,34,42,10,3,36,69,83,32,2,13,28,47,72,94,87,22,63,31,57,1,26,25,76,35,51,14,96,50,11,53,8,61,23,4,16,62,0,70,33,17,67,39,19,56,7,21,81,77,79,40,30,86,52,43,68,74,92,98,27,59,48,93,90,45,55,54,84,37,38,80,41,6,18,89,99,64,60,65,88,85,95,12,9,82,75,66,58,49,29,46,5,2.27363e+07
2,48,98,90,0,27,84,45,8,13,47,76,74,20,67,24,11,50,53,23,29,79,81,70,22,25,3,16,92,39,72,14,65,52,82,26,19,17,49,38,58,30,51,94,75,21,7,44,46,60,99,1,9,4,40,43,69,10,41,73,66,97,34,78,36,83,63,31,96,15,64,12,56,35,62,5,88,28,59,85,57,42,80,18,55,71,33,54,86,95,89,37,91,68,87,32,6,93,77,61,2.27327e+07
2,48,98,90,0,27,84,45,8,13,47,76,74,20,67,24,11,50,53,23,29,79,81,70,22,25,3,16,92,39,72,14,65,52,82,26,19,17,49,38,58,30,51,94,75,21,7,44,46,60,99,1,9,4,40,43,69,10,41,73,66,97,34,78,36,83,63,31,96,15,64,12,56,35,62,5,88,28,59,85,57,42,80,18,55,71,33,54,86,95,89,37,91,68,87,32,6,93,77,61,2.27327e+07
2,48,98,90,0,27,84,45,8,13,47,76,74,20,67,24,11,50,53,23,29,79,81,70,22,25,3,16,92,39,72,14,65,52,82,26,19,17,49,38,58,30,51,94,75,21,7,44,46,60,99,1,9,4,40,43,69,10,41,73,66,97,34,78,36,83,63,31,96,15,64,12,56,35,62,5,88,28,59,85,57,42,80,18,55,71,33,54,86,95,89,37,91,68,87,32,6,93,77,61,2.27327e+07
2,48,98,90,0,27,84,45,8,13,47,76,74,20,67,24,11,50,53,23,29,79,81,70,22,25,3,16,92,39,72,14,65,52,82,26,19,17,49,38,58,30,51,94,75,21,7,44,46,60,99,1,9,4,40,43,69,10,41,73,66,97,34,78,36,83,63,31,96,15,64,12,56,35,62,5,88,28,59,85,57,42,80,18,55,71,33,54,86,95,89,37,91,68,87,32,6,93,77,61,2.27327e+07
2,48,98,90,0,27,84,45,8,13,47,76,74,20,67,24,11,50,53,23,29,79,81,70,22,25,3,16,92,39,72,14,65,52,82,26,19,17,49,38,58,30,51,94,75,21,7,44,46,60,99,1,9,4,40,43,69,10,41,73,66,97,34,78,36,83,63,31,96,15,64,12,56,35,62,5,88,28,59,85,57,42,80,18,55,71,33,54,86,95,89,37,91,68,87,32,6,93,77,61,2.27327e+07
2,48,98,90,0,27,84,45,8,13,47,76,74,20,67,24,11,50,53,23,29,79,81,70,22,25,3,16,92,39,72,14,65,52,82,26,19,17,49,38,58,30,51,94,75,21,7,44,46,60,99,1,9,4,40,43,69,10,41,73,66,97,34,78,36,83,63,31,96,15,64,12,56,35,62,5,88,28,59,85,57,42,80,18,55,71,33,54,86,95,89,37,91,68,87,32,6,93,77,61,2.27327e+07
2,48,98,90,0,27,84,45,8,13,47,76,74,20,67,24,11,50,53,23,29,79,81,70,22,25,3,16,92,39,72,14,65,52,82,26,19,17,49,38,58,30,51,94,75,21,7,44,46,60,99,1,9,4,40,43,69,10,41,73,66,97,34,78,36,83,63,31,96,15,64,12,56,35,62,5,88,28,59,85,57,42,80,18,55,71,33,54,86,95,89,37,91,68,87,32,6,93,77,61,2.27327e+07
2,48,98,90,0,27,84,45,8,13,47,76,74,20,67,24,11,50,53,23,29,79,81,70,22,25,3,16,92,39,72,14,65,52,82,26,19,17,49,38,58,30,51,94,75,21,7,44,46,60,99,1,9,4,40,43,69,10,41,73,66,97,34,78,36,83,63,31,96,15,64,12,56,35,62,5,88,28,59,85,57,42,80,18,55,71,33,54,86,95,89,37,91,68,87,32,6,93,77,61,2.27327e+07
2,48,98,90,0,27,84,45,8,13,47,76,74,20,67,24,11,50,53,23,29,79,81,70,22,25,3,16,92,39,72,14,65,52,82,26,19,17,49,38,58,30,51,94,75,21,7,44,46,60,99,1,9,4,40,43,69,10,41,73,66,97,34,78,36,83,63,31,96,15,64,12,56,35,62,5,88,28,59,85,57,42,80,18,55,71,33,54,86,95,89,37,91,68,87,32,6,93,77,61,2.27327e+07
2,48,98,90,0,27,84,45,8,13,47,76,74,20,67,24,11,50,53,23,29,79,81,70,22,25,3,16,92,39,72,14,65,52,82,26,19,17,49,38,58,30,51,94,75,21,7,44,46,60,99,1,9,4,40,43,69,10,41,73,66,97,34,78,36,83,63,31,96,15,64,12,56,35,62,5,88,28,59,85,57,42,80,18,55,71,33,54,86,95,89,37,91,68,87,32,6,93,77,61,2.27327e+07
2,48,98,90,0,27,84,45,8,13,47,76,74,20,67,24,11,50,53,23,29,79,81,70,22,25,3,16,92,39,72,14,65,52,82,26,19,17,49,38,58,30,51,94,75,21,7,44,46,60,99,1,9,4,40,43,69,10,41,73,66,97,34,78,36,83,63,31,96,15,64,12,56,35,62,5,88,28,59,85,57,42,80,18,55,71,33,54,86,95,89,37,91,68,87,32,6,93,77,61,2.27327e+07
2,48,98,90,0,27,84,45,8,13,47,76,74,20,67,24,11,50,53,23,29,79,81,70,22,25,3,16,92,39,72,14,65,52,82,26,19,17,49,38,58,30,51,94,75,21,7,44,46,60,99,1,9,4,40,43,69,10,41,73,66,97,34,78,36,83,63,31,96,15,64,12,56,35,62,5,88,28,59,85,57,42,80,18,55,71,33,54,86,95,89,37,91,68,87,32,6,93,77,61,2.27327e+07
52,92,35,54,10,1,96,94,67,5,93,28,12,55,22,65,37,47,45,13,32,78,90,16,4,38,53,88,97,27,49,40,50,57,83,69,30,17,8,82,91,6,14,70,34,41,21,98,58,63,20,61,81,0,39,43,3,99,95,87,77,25,7,86,23,36,42,26,62,80,64,74,2,48,29,56,15,73,66,72,33,85,60,46,68,9,59,24,11,31,19,76,84,44,89,51,75,71,79,18,2.27219e+07
37,92,87,54,10,1,96,94,67,5,93,28,12,55,22,65,52,47,45,13,32,78,90,16,4,38,53,88,97,27,49,40,50,57,83,69,30,17,8,82,91,6,14,70,34,41,21,98,58,63,20,61,81,0,39,43,3,99,95,35,77,25,7,86,23,36,42,26,62,80,64,74,2,48,29,56,15,73,66,72,33,85,60,46,68,9,59,24,11,31,19,76,84,44,89,51,75,71,79,18,2.2702e+07
37,92,87,54,10,1,96,94,67,5,93,28,12,55,22,65,52,47,45,13,32,78,90,16,4,38,53,88,97,27,49,40,50,57,83,69,30,17,8,82,91,6,14,70,34,41,21,98,58,63,20,61,81,0,39,43,3,99,95,35,77,25,7,86,23,36,42,26,62,80,64,74,2,48,29,56,15,73,66,72,33,85,60,46,68,9,59,24,11,31,19,76,84,44,89,51,75,71,79,18,2.2702e+07
2,48,98,90,0,27,84,45,8,13,47,76,74,20,67,24,11,50,53,23,29,79,81,70,22,25,3,16,92,58,72,14,65,52,82,26,19,17,49,38,9,30,51,94,75,21,54,44,46,12,99,1,39,4,40,43,69,10,41,73,66,97,34,78,36,83,63,31,96,15,64,60,56,35,62,5,88,28,59,85,57,42,80,18,55,71,33,7,86,95,89,37,91,68,87,32,6,93,77,61,2.26873e+07
2,48,98,90,0,27,84,45,8,13,47,76,74,20,67,24,11,50,53,23,29,79,81,70,22,25,3,16,92,58,72,14,65,52,82,26,19,17,49,38,9,30,51,94,75,21,54,44,46,12,99,1,39,4,40,43,69,10,41,73,66,97,34,78,36,83,63,31,96,15,64,60,56,35,62,5,88,28,59,85,57,42,80,18,55,71,33,7,86,95,89,37,91,68,87,32,6,93,77,61,2.26873e+07
2,48,98,90,0,27,84,45,8,13,47,76,74,20,67,24,11,50,53,23,29,79,81,70,22,25,3,16,92,58,72,14,65,52,82,26,19,17,49,38,9,30,51,94,75,21,54,44,46,12,99,1,39,4,40,43,69,10,41,73,66,97,34,78,36,83,63,31,96,15,64,60,56,35,62,5,88,28,59,85,57,42,80,18,55,71,33,7,86,95,89,37,91,68,87,32,6,93,77,61,2.26873e+07
2,48,98,90,0,27,84,45,8,13,47,76,74,20,67,24,11,50,53,23,29,79,81,70,22,25,3,16,92,58,72,14,65,52,82,26,19,17,49,38,9,30,51,94,75,21,54,44,46,12,99,1,39,4,40,43,69,10,41,73,66,97,34,78,36,83,63,31,96,15,64,60,56,35,62,5,88,28,59,85,57,42,80,18,55,71,33,7,86,95,89,37,91,68,87,32,6,93,77,61,2.26873e+07
2,48,98,90,0,27,84,45,8,13,47,76,74,20,67,24,11,50,53,23,29,79,81,70,22,25,3,16,92,58,72,14,65,52,82,26,19,17,49,38,9,30,51,94,75,21,54,44,46,12,99,1,39,4,40,43,69,10,41,73,66,97,34,78,36,83,63,31,96,15,64,60,56,35,62,5,88,28,59,85,57,42,80,18,55,71,33,7,86,95,89,37,91,68,87,32,6,93,77,61,2.26873e+07
2,48,98,90,0,27,84,45,8,13,47,76,74,20,67,24,11,50,53,23,29,79,81,70,22,25,3,16,92,58,72,14,65,52,82,26,19,17,49,38,9,30,51,94,75,21,54,44,46,12,99,1,39,4,40,43,69,10,41,73,66,97,34,78,36,83,63,31,96,15,64,60,56,35,62,5,88,28,59,85,57,42,80,18,55,71,33,7,86,95,89,37,91,68,87,32,6,93,77,61,2.26873e+07
2,48,98,90,0,27,84,45,8,13,47,76,74,20,67,24,11,50,53,23,29,79,81,70,22,25,3,16,92,58,72,14,65,52,82,26,19,17,49,38,9,30,51,94,75,21,54,44,46,12,99,1,39,4,40,43,69,10,41,73,66,97,34,78,36,83,63,31,96,15,64,60,56,35,62,5,88,28,59,85,57,42,80,18,55,71,33,7,86,95,89,37,91,68,87,32,6,93,77,61,2.26873e+07
2,48,98,90,0,27,84,45,8,13,47,76,74,20,67,24,11,50,53,23,29,79,81,70,22,25,3,16,92,58,72,14,65,52,82,26,19,17,49,38,9,30,51,94,75,21,54,44,46,12,99,1,39,4,40,43,69,10,41,73,66,97,34,78,36,83,63,31,96,15,64,60,56,35,62,5,88,28,59,85,57,42,80,18,55,71,33,7,86,95,89,37,91,68,87,32,6,93,77,61,2.26873e+07
2.10525e+07,2.26873e+07,11.9522
